,iteration,expected_reward,sub_opt_gap,opt_action_pr,algo,env_name,instance_number,run_number
0,0,0.9211104251505162,1.0889952807107113,0.16666666666666666,linear_spg_eta=0.3,Beta (easy),0,0
1,10000,,,,linear_spg_eta=0.3,Beta (easy),0,0
2,20000,,,,linear_spg_eta=0.3,Beta (easy),0,0
3,30000,,,,linear_spg_eta=0.3,Beta (easy),0,0
4,40000,,,,linear_spg_eta=0.3,Beta (easy),0,0
5,50000,,,,linear_spg_eta=0.3,Beta (easy),0,0
6,60000,,,,linear_spg_eta=0.3,Beta (easy),0,0
7,70000,,,,linear_spg_eta=0.3,Beta (easy),0,0
8,80000,,,,linear_spg_eta=0.3,Beta (easy),0,0
9,90000,,,,linear_spg_eta=0.3,Beta (easy),0,0
10,100000,,,,linear_spg_eta=0.3,Beta (easy),0,0
11,110000,,,,linear_spg_eta=0.3,Beta (easy),0,0
12,120000,,,,linear_spg_eta=0.3,Beta (easy),0,0
13,130000,,,,linear_spg_eta=0.3,Beta (easy),0,0
14,140000,,,,linear_spg_eta=0.3,Beta (easy),0,0
15,150000,,,,linear_spg_eta=0.3,Beta (easy),0,0
16,160000,,,,linear_spg_eta=0.3,Beta (easy),0,0
17,170000,,,,linear_spg_eta=0.3,Beta (easy),0,0
18,180000,,,,linear_spg_eta=0.3,Beta (easy),0,0
19,190000,,,,linear_spg_eta=0.3,Beta (easy),0,0
20,200000,,,,linear_spg_eta=0.3,Beta (easy),0,0
21,210000,,,,linear_spg_eta=0.3,Beta (easy),0,0
22,220000,,,,linear_spg_eta=0.3,Beta (easy),0,0
23,230000,,,,linear_spg_eta=0.3,Beta (easy),0,0
24,240000,,,,linear_spg_eta=0.3,Beta (easy),0,0
25,250000,,,,linear_spg_eta=0.3,Beta (easy),0,0
26,260000,,,,linear_spg_eta=0.3,Beta (easy),0,0
27,270000,,,,linear_spg_eta=0.3,Beta (easy),0,0
28,280000,,,,linear_spg_eta=0.3,Beta (easy),0,0
29,290000,,,,linear_spg_eta=0.3,Beta (easy),0,0
30,300000,,,,linear_spg_eta=0.3,Beta (easy),0,0
31,310000,,,,linear_spg_eta=0.3,Beta (easy),0,0
32,320000,,,,linear_spg_eta=0.3,Beta (easy),0,0
33,330000,,,,linear_spg_eta=0.3,Beta (easy),0,0
34,340000,,,,linear_spg_eta=0.3,Beta (easy),0,0
35,350000,,,,linear_spg_eta=0.3,Beta (easy),0,0
36,360000,,,,linear_spg_eta=0.3,Beta (easy),0,0
37,370000,,,,linear_spg_eta=0.3,Beta (easy),0,0
38,380000,,,,linear_spg_eta=0.3,Beta (easy),0,0
39,390000,,,,linear_spg_eta=0.3,Beta (easy),0,0
40,400000,,,,linear_spg_eta=0.3,Beta (easy),0,0
41,410000,,,,linear_spg_eta=0.3,Beta (easy),0,0
42,420000,,,,linear_spg_eta=0.3,Beta (easy),0,0
43,430000,,,,linear_spg_eta=0.3,Beta (easy),0,0
44,440000,,,,linear_spg_eta=0.3,Beta (easy),0,0
45,450000,,,,linear_spg_eta=0.3,Beta (easy),0,0
46,460000,,,,linear_spg_eta=0.3,Beta (easy),0,0
47,470000,,,,linear_spg_eta=0.3,Beta (easy),0,0
48,480000,,,,linear_spg_eta=0.3,Beta (easy),0,0
49,490000,,,,linear_spg_eta=0.3,Beta (easy),0,0
50,500000,,,,linear_spg_eta=0.3,Beta (easy),0,0
51,510000,,,,linear_spg_eta=0.3,Beta (easy),0,0
52,520000,,,,linear_spg_eta=0.3,Beta (easy),0,0
53,530000,,,,linear_spg_eta=0.3,Beta (easy),0,0
54,540000,,,,linear_spg_eta=0.3,Beta (easy),0,0
55,550000,,,,linear_spg_eta=0.3,Beta (easy),0,0
56,560000,,,,linear_spg_eta=0.3,Beta (easy),0,0
57,570000,,,,linear_spg_eta=0.3,Beta (easy),0,0
58,580000,,,,linear_spg_eta=0.3,Beta (easy),0,0
59,590000,,,,linear_spg_eta=0.3,Beta (easy),0,0
60,600000,,,,linear_spg_eta=0.3,Beta (easy),0,0
61,610000,,,,linear_spg_eta=0.3,Beta (easy),0,0
62,620000,,,,linear_spg_eta=0.3,Beta (easy),0,0
63,630000,,,,linear_spg_eta=0.3,Beta (easy),0,0
64,640000,,,,linear_spg_eta=0.3,Beta (easy),0,0
65,650000,,,,linear_spg_eta=0.3,Beta (easy),0,0
66,660000,,,,linear_spg_eta=0.3,Beta (easy),0,0
67,670000,,,,linear_spg_eta=0.3,Beta (easy),0,0
68,680000,,,,linear_spg_eta=0.3,Beta (easy),0,0
69,690000,,,,linear_spg_eta=0.3,Beta (easy),0,0
70,700000,,,,linear_spg_eta=0.3,Beta (easy),0,0
71,710000,,,,linear_spg_eta=0.3,Beta (easy),0,0
72,720000,,,,linear_spg_eta=0.3,Beta (easy),0,0
73,730000,,,,linear_spg_eta=0.3,Beta (easy),0,0
74,740000,,,,linear_spg_eta=0.3,Beta (easy),0,0
75,750000,,,,linear_spg_eta=0.3,Beta (easy),0,0
76,760000,,,,linear_spg_eta=0.3,Beta (easy),0,0
77,770000,,,,linear_spg_eta=0.3,Beta (easy),0,0
78,780000,,,,linear_spg_eta=0.3,Beta (easy),0,0
79,790000,,,,linear_spg_eta=0.3,Beta (easy),0,0
80,800000,,,,linear_spg_eta=0.3,Beta (easy),0,0
81,810000,,,,linear_spg_eta=0.3,Beta (easy),0,0
82,820000,,,,linear_spg_eta=0.3,Beta (easy),0,0
83,830000,,,,linear_spg_eta=0.3,Beta (easy),0,0
84,840000,,,,linear_spg_eta=0.3,Beta (easy),0,0
85,850000,,,,linear_spg_eta=0.3,Beta (easy),0,0
86,860000,,,,linear_spg_eta=0.3,Beta (easy),0,0
87,870000,,,,linear_spg_eta=0.3,Beta (easy),0,0
88,880000,,,,linear_spg_eta=0.3,Beta (easy),0,0
89,890000,,,,linear_spg_eta=0.3,Beta (easy),0,0
90,900000,,,,linear_spg_eta=0.3,Beta (easy),0,0
91,910000,,,,linear_spg_eta=0.3,Beta (easy),0,0
92,920000,,,,linear_spg_eta=0.3,Beta (easy),0,0
93,930000,,,,linear_spg_eta=0.3,Beta (easy),0,0
94,940000,,,,linear_spg_eta=0.3,Beta (easy),0,0
95,950000,,,,linear_spg_eta=0.3,Beta (easy),0,0
96,960000,,,,linear_spg_eta=0.3,Beta (easy),0,0
97,970000,,,,linear_spg_eta=0.3,Beta (easy),0,0
98,980000,,,,linear_spg_eta=0.3,Beta (easy),0,0
99,990000,,,,linear_spg_eta=0.3,Beta (easy),0,0
100,1000000,,,,linear_spg_eta=0.3,Beta (easy),0,0
101,0,0.9211104251505162,1.0889952807107113,0.16666666666666666,linear_spg_eta=0.3,Beta (easy),0,1
102,10000,,,,linear_spg_eta=0.3,Beta (easy),0,1
103,20000,,,,linear_spg_eta=0.3,Beta (easy),0,1
104,30000,,,,linear_spg_eta=0.3,Beta (easy),0,1
105,40000,,,,linear_spg_eta=0.3,Beta (easy),0,1
106,50000,,,,linear_spg_eta=0.3,Beta (easy),0,1
107,60000,,,,linear_spg_eta=0.3,Beta (easy),0,1
108,70000,,,,linear_spg_eta=0.3,Beta (easy),0,1
109,80000,,,,linear_spg_eta=0.3,Beta (easy),0,1
110,90000,,,,linear_spg_eta=0.3,Beta (easy),0,1
111,100000,,,,linear_spg_eta=0.3,Beta (easy),0,1
112,110000,,,,linear_spg_eta=0.3,Beta (easy),0,1
113,120000,,,,linear_spg_eta=0.3,Beta (easy),0,1
114,130000,,,,linear_spg_eta=0.3,Beta (easy),0,1
115,140000,,,,linear_spg_eta=0.3,Beta (easy),0,1
116,150000,,,,linear_spg_eta=0.3,Beta (easy),0,1
117,160000,,,,linear_spg_eta=0.3,Beta (easy),0,1
118,170000,,,,linear_spg_eta=0.3,Beta (easy),0,1
119,180000,,,,linear_spg_eta=0.3,Beta (easy),0,1
120,190000,,,,linear_spg_eta=0.3,Beta (easy),0,1
121,200000,,,,linear_spg_eta=0.3,Beta (easy),0,1
122,210000,,,,linear_spg_eta=0.3,Beta (easy),0,1
123,220000,,,,linear_spg_eta=0.3,Beta (easy),0,1
124,230000,,,,linear_spg_eta=0.3,Beta (easy),0,1
125,240000,,,,linear_spg_eta=0.3,Beta (easy),0,1
126,250000,,,,linear_spg_eta=0.3,Beta (easy),0,1
127,260000,,,,linear_spg_eta=0.3,Beta (easy),0,1
128,270000,,,,linear_spg_eta=0.3,Beta (easy),0,1
129,280000,,,,linear_spg_eta=0.3,Beta (easy),0,1
130,290000,,,,linear_spg_eta=0.3,Beta (easy),0,1
131,300000,,,,linear_spg_eta=0.3,Beta (easy),0,1
132,310000,,,,linear_spg_eta=0.3,Beta (easy),0,1
133,320000,,,,linear_spg_eta=0.3,Beta (easy),0,1
134,330000,,,,linear_spg_eta=0.3,Beta (easy),0,1
135,340000,,,,linear_spg_eta=0.3,Beta (easy),0,1
136,350000,,,,linear_spg_eta=0.3,Beta (easy),0,1
137,360000,,,,linear_spg_eta=0.3,Beta (easy),0,1
138,370000,,,,linear_spg_eta=0.3,Beta (easy),0,1
139,380000,,,,linear_spg_eta=0.3,Beta (easy),0,1
140,390000,,,,linear_spg_eta=0.3,Beta (easy),0,1
141,400000,,,,linear_spg_eta=0.3,Beta (easy),0,1
142,410000,,,,linear_spg_eta=0.3,Beta (easy),0,1
143,420000,,,,linear_spg_eta=0.3,Beta (easy),0,1
144,430000,,,,linear_spg_eta=0.3,Beta (easy),0,1
145,440000,,,,linear_spg_eta=0.3,Beta (easy),0,1
146,450000,,,,linear_spg_eta=0.3,Beta (easy),0,1
147,460000,,,,linear_spg_eta=0.3,Beta (easy),0,1
148,470000,,,,linear_spg_eta=0.3,Beta (easy),0,1
149,480000,,,,linear_spg_eta=0.3,Beta (easy),0,1
150,490000,,,,linear_spg_eta=0.3,Beta (easy),0,1
151,500000,,,,linear_spg_eta=0.3,Beta (easy),0,1
152,510000,,,,linear_spg_eta=0.3,Beta (easy),0,1
153,520000,,,,linear_spg_eta=0.3,Beta (easy),0,1
